dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1551223346,,229.416016,low,146.0,3.528,38.502003,10.320001,test
dish_1551567293,,25.550001,low,35.0,1.68,0.665,2.8,test
dish_1560370833,,177.003006,low,99.0,5.913,27.525,4.287,test
dish_1563465847,,267.75,low,182.0,19.054001,6.684,16.383001,test
dish_1558468494,,15.785,low,77.0,0.231,2.618,0.693,test
dish_1562617972,,273.961273,low,203.0,16.621315,25.214354,8.877823,test
dish_1551323937,,31.82,low,74.0,0.222,6.66,2.516,test
dish_1561407283,,88.626671,low,86.0,3.841226,5.487313,8.259524,test
dish_1567628099,,127.493019,low,132.0,7.445891,13.796238,3.849013,test
dish_1565984245,,38.34351,low,78.0,0.922832,7.693933,0.693013,test
dish_1568047932,,30.639025,low,55.0,1.556098,3.756098,1.287805,test
dish_1562963153,,386.477264,low,521.0,33.622898,28.585857,35.674641,test
dish_1561997248,,113.610001,low,21.0,8.82,0.294,7.77,test
dish_1558638137,,60.839996,low,117.0,0.234,16.379999,0.351,test
dish_1562875211,,282.240021,low,147.0,10.535001,34.446999,12.348,test
dish_1564773903,,316.827545,low,336.0,16.086779,25.091196,19.580328,test
dish_1561481577,,200.169998,low,37.0,15.54,0.518,13.690001,test
dish_1568143362,,553.511841,medium,323.0,30.759686,43.65617,27.970976,test
dish_1564686855,,1030.160645,high,435.0,52.116467,85.930336,56.845505,test
dish_1566333118,,239.309998,low,90.0,8.46,30.150002,10.08,test
dish_1551390051,,122.332001,low,156.0,4.005,15.126999,8.313999,test
dish_1563913741,,353.062378,low,292.0,14.037527,44.293163,14.324348,test
dish_1563551194,,471.643555,medium,400.0,14.045855,57.670921,27.842804,test
dish_1560367153,,117.181976,low,254.0,6.299616,13.828617,10.151685,test
dish_1564160161,,242.5,low,97.0,1.455,47.530003,9.797,test
dish_1558722322,,37.720001,low,92.0,0.184,9.2,0.828,test
dish_1562099134,,271.641266,low,188.0,14.042557,18.565031,17.734715,test
dish_1551139606,,59.099998,low,150.0,0.362,13.14,3.088,test
dish_1564432094,,177.659988,low,63.0,7.56,20.16,7.56,test
dish_1563221562,,395.598572,low,260.0,14.235931,33.994465,32.741837,test
dish_1563216412,,172.449982,low,205.0,0.714,36.610001,5.238,test
dish_1551222472,,5.28,low,24.0,0.072,0.792,0.744,test
dish_1559842374,,345.333008,low,137.0,26.518002,21.091,13.040001,test
dish_1565725009,,50.599998,low,44.0,4.708,2.772,0.352,test
dish_1559838279,,103.699997,low,114.0,3.678,14.952001,3.702,test
dish_1562688482,,193.459991,low,169.0,8.417999,19.77,10.864,test
dish_1558725112,,554.059021,medium,330.0,39.556,40.523003,21.851,test
dish_1558637769,,80.079994,low,154.0,0.308,21.559999,0.462,test
dish_1563900120,,46.896584,low,49.0,1.195122,8.604878,0.478049,test
dish_1558719097,,19.26,low,107.0,0.214,4.173,0.963,test
dish_1567801520,,919.097168,high,600.0,42.248199,53.029022,79.971626,test
dish_1572540934,,0.0,low,357.0,0.0,0.0,0.0,test
dish_1551142128,,43.5,low,87.0,0.087,11.309999,0.435,test
dish_1568056258,,506.357971,medium,485.0,13.48,16.415001,77.393005,test
dish_1559581236,,296.926727,low,212.0,21.685364,4.042251,19.817259,test
dish_1573234760,,0.0,low,21.0,0.0,0.0,0.0,test
dish_1550777919,,115.440002,low,78.0,8.58,1.248,7.8,test
dish_1559675101,,13.33,low,31.0,0.093,2.79,1.054,test
dish_1551393210,,484.329987,medium,190.0,34.821003,31.131001,18.821001,test
dish_1575407477,,0.0,low,77.0,0.0,0.0,0.0,test
dish_1558462106,,25.530001,low,37.0,0.074,6.66,0.259,test
dish_1551376692,,41.279999,low,43.0,0.645,9.03,1.462,test
dish_1564690085,,170.615997,low,143.0,5.857383,22.279419,9.364126,test
dish_1558637351,,80.079994,low,154.0,0.308,21.559999,0.462,test
dish_1562614121,,123.492508,low,155.0,9.446692,8.716035,3.395248,test
dish_1551379741,,28.5,low,114.0,0.342,5.7,2.052,test
dish_1558640614,,60.32,low,116.0,0.232,16.24,0.348,test
dish_1561996554,,29.200001,low,83.0,0.117,7.13,0.517,test
dish_1564503184,,97.379997,low,18.0,7.56,0.252,6.66,test
dish_1551492561,,357.932007,low,159.0,28.653,7.446,18.050001,test
dish_1558461760,,10.98,low,61.0,0.122,2.379,0.549,test
dish_1551303912,,70.0,low,50.0,0.3,12.0,4.5,test
dish_1563207389,,337.27002,low,327.0,13.830001,37.936996,15.290001,test
dish_1562603626,,201.759506,low,209.0,7.385731,28.675268,6.571293,test
dish_1559844272,,462.480011,medium,80.0,39.599998,18.16,17.92,test
dish_1562085163,,279.929993,low,144.0,21.110001,2.27,18.99,test
dish_1562613867,,83.886055,low,57.0,5.606607,7.847055,1.830647,test
dish_1551564907,,115.349998,low,112.0,4.987,17.073999,2.98,test
dish_1565640812,,297.929993,low,234.0,5.363,13.052999,47.485001,test
dish_1562789301,,606.91156,medium,435.0,24.518549,68.411819,35.305656,test
dish_1561662190,,117.318321,low,104.0,3.98708,18.392817,2.39816,test
dish_1565194823,,386.59552,low,619.0,4.763721,40.727619,39.960121,test
dish_1551224138,,22.0,low,55.0,0.11,4.95,1.1,test
dish_1561666794,,138.097,low,97.0,5.176,16.727001,6.544,test
dish_1563567599,,194.226822,low,156.0,18.526054,6.482199,3.54373,test
dish_1550706325,,180.279999,low,181.0,2.799,31.116001,8.259001,test
dish_1558717969,,95.489998,low,90.0,2.16,19.799999,2.79,test
dish_1559233715,,83.599998,low,110.0,0.0,19.800001,1.1,test
dish_1565032680,,280.281769,low,208.0,21.615925,20.304913,4.109205,test
dish_1558630814,,196.554001,low,34.0,16.83,7.718,7.616,test
dish_1551488137,,69.870003,low,77.0,2.458,3.28,9.010999,test
dish_1568060414,,53.598557,low,146.0,2.133646,7.950584,2.632836,test
dish_1559059924,,108.199997,low,20.0,8.4,0.28,7.4,test
dish_1558376984,,671.67804,medium,350.0,45.584,30.23,45.440006,test
dish_1566938026,,450.576294,medium,219.0,17.546904,37.536308,33.509502,test
dish_1551233610,,95.150002,low,156.0,0.923,21.650002,2.673,test
dish_1563984167,,291.679993,low,608.0,1.216,14.184,48.288002,test
dish_1551391505,,327.779999,low,54.0,29.160002,11.339999,10.8,test
dish_1561393764,,280.799988,low,182.0,20.096001,5.524,19.066,test
dish_1561662022,,159.686279,low,166.0,11.945532,12.441322,2.925065,test
dish_1562872914,,135.399673,low,124.0,15.276352,5.087451,15.873218,test
dish_1558722842,,10.440001,low,58.0,0.116,2.262,0.522,test
dish_1562959547,,165.617737,low,145.0,15.460226,8.817571,10.892046,test
dish_1560360102,,401.494019,medium,248.0,27.991001,13.674002,23.033001,test
dish_1560369403,,411.967804,medium,405.0,30.986551,28.932995,43.259884,test
dish_1566844766,,72.159996,low,164.0,3.444,7.052,5.248,test
dish_1550792315,,74.440002,low,175.0,0.362,18.219999,1.855,test
dish_1567789190,,507.388397,medium,177.0,43.178196,7.1692,22.0734,test
dish_1551233345,,2.7,low,27.0,0.0,0.54,0.27,test
dish_1559332487,,19.110001,low,98.0,0.441,3.822,0.833,test
dish_1551376623,,315.340027,low,147.0,20.365002,27.02,10.205,test
dish_1560443607,,380.799988,low,706.0,1.439,67.547005,26.071001,test
dish_1562871448,,295.850922,low,276.0,6.439623,48.992832,10.163342,test
dish_1551564221,,31.720001,low,52.0,0.26,7.8,0.572,test
dish_1550710758,,350.384033,low,143.0,24.522001,23.563,13.495001,test
dish_1561997933,,159.800003,low,107.0,8.780001,12.21,7.84,test
dish_1564675411,,235.531006,low,308.0,7.033,2.708,35.193001,test
dish_1568666329,,743.76001,medium,594.0,42.484001,19.77,72.891998,test
dish_1550705445,,4.0,low,40.0,0.0,0.8,0.4,test
dish_1572889747,,0.0,low,39.0,0.0,0.0,0.0,test
dish_1551375650,,90.279999,low,61.0,6.71,0.976,6.1,test
dish_1566588066,,566.233398,medium,562.0,22.180496,48.054741,43.871033,test
dish_1568056019,,64.300003,low,131.0,3.578,8.121,1.235,test
dish_1564170010,,1264.54834,high,831.0,61.893875,57.291939,116.862572,test
dish_1558029324,,273.5,low,250.0,11.562999,29.648003,12.83,test
dish_1551390087,,122.332001,low,157.0,4.005,15.126999,8.313999,test
dish_1561577549,,130.340012,low,49.0,4.753,16.17,5.39,test
dish_1562873155,,41.33675,low,79.0,2.052025,5.39175,1.38645,test
dish_1565808975,,35.720001,low,130.0,0.204,7.926,1.282,test
dish_1562790259,,518.591736,medium,207.0,43.956383,7.921093,27.413876,test
dish_1561060642,,468.412384,medium,387.0,18.522783,39.183205,36.67416,test
dish_1561664061,,303.643036,low,269.0,9.801618,13.71284,38.910919,test
dish_1551139487,,24.08,low,56.0,0.168,5.04,1.904,test
dish_1565021141,,467.054993,medium,248.0,27.875999,27.733002,26.59,test
dish_1551304155,,155.600006,low,180.0,0.512,24.039999,14.559999,test
dish_1565727791,,121.074005,low,99.0,6.6,6.161,10.278,test
dish_1550705623,,20.4,low,51.0,0.102,4.59,1.02,test
dish_1556575273,,103.300003,low,152.0,6.882,10.618,2.868,test
dish_1563205953,,218.769501,low,298.0,3.85,30.851999,14.952,test
dish_1551390651,,21.25,low,85.0,0.255,4.25,1.53,test
dish_1562704616,,317.781311,low,213.0,14.621559,23.763105,20.953781,test
dish_1550772454,,22.75,low,65.0,0.26,4.55,1.56,test
dish_1551137173,,3.36,low,12.0,0.048,0.636,0.264,test
dish_1564432191,,261.028381,low,220.0,11.519486,32.141861,9.461219,test
dish_1551234017,,12.400001,low,31.0,0.062,2.79,0.62,test
dish_1550705995,,549.02002,medium,193.0,39.813,29.040001,24.34,test
dish_1574455444,,0.0,low,147.0,0.0,0.0,0.0,test
dish_1550876416,,159.470001,low,111.0,7.681001,7.23,16.559,test
dish_1558632130,,33.66,low,99.0,0.198,7.92,0.792,test
dish_1573072410,,0.0,low,139.0,0.0,0.0,0.0,test
dish_1564415499,,90.921951,low,95.0,2.317073,16.682928,0.926829,test
dish_1551566047,,37.5,low,75.0,0.075,9.75,0.375,test
dish_1551237321,,158.569992,low,271.0,2.242,28.485001,9.334,test
dish_1558463362,,20.880001,low,116.0,0.232,4.524,1.044,test
dish_1562602589,,365.276001,low,106.0,28.938,4.452,20.458,test
dish_1565123881,,406.821747,medium,515.0,19.355543,31.0019,30.063168,test
dish_1568147009,,811.880005,high,506.0,38.369999,8.892,105.582001,test
dish_1559242568,,116.116005,low,203.0,0.203,30.855999,0.812,test
dish_1551314390,,59.959999,low,137.0,0.221,16.119999,1.065,test
dish_1559846334,,126.172005,low,233.0,0.329,32.792,1.572,test
dish_1563295044,,241.975372,low,158.0,12.167227,25.845209,7.933867,test
dish_1563464429,,140.990005,low,103.0,7.398,12.278,6.892,test
dish_1566402041,,231.919998,low,446.0,0.892,3.122,44.600002,test
dish_1565109659,,226.744873,low,263.0,6.810682,17.760319,20.517075,test
dish_1566333228,,498.545258,medium,304.0,20.378201,39.679134,37.857738,test
dish_1561575951,,213.699173,low,91.0,9.922189,14.913611,14.898733,test
dish_1558628339,,70.330002,low,13.0,5.46,0.182,4.81,test
dish_1551384024,,46.739998,low,82.0,0.246,11.48,0.574,test
dish_1572035271,,0.0,low,53.0,0.0,0.0,0.0,test
dish_1550796634,,16.450001,low,35.0,0.035,4.2,0.315,test
dish_1551317508,,29.0,low,100.0,0.3,9.0,1.1,test
dish_1564588919,,335.944183,low,452.0,7.606813,41.001797,25.093241,test
dish_1550875229,,28.559999,low,84.0,0.168,6.72,0.672,test
dish_1551139192,,31.5,low,63.0,0.063,8.19,0.315,test
dish_1559845046,,313.625977,low,207.0,18.192999,31.922001,10.976,test
dish_1561405836,,82.429001,low,31.0,2.914,10.385,3.472,test
dish_1565118067,,623.429932,medium,522.0,12.966,41.417,82.112991,test
dish_1559157454,,34.564575,low,28.0,3.284461,1.127364,0.671958,test
dish_1572540208,,0.0,low,198.0,0.0,0.0,0.0,test
dish_1551320684,,75.599998,low,54.0,0.324,12.96,4.86,test
dish_1558641164,,80.079994,low,154.0,0.308,21.559999,0.462,test
dish_1551391302,,26.860001,low,79.0,0.158,6.32,0.632,test
dish_1572464738,,0.0,low,188.0,0.0,0.0,0.0,test
dish_1562704665,,387.841309,low,399.0,17.411558,32.195107,26.037781,test
dish_1562686520,,346.47998,low,226.0,23.860001,5.016,26.6,test
dish_1566416388,,259.869873,low,315.0,12.182321,34.873814,5.198692,test
dish_1551226409,,24.51,low,57.0,0.171,5.13,1.938,test
dish_1560369255,,132.666138,low,61.0,7.923563,1.979007,12.538679,test
dish_1551486158,,41.399998,low,36.0,3.852,2.268,0.288,test
dish_1568145100,,130.981018,low,128.0,6.467844,16.386156,2.908916,test
dish_1559844506,,98.959999,low,180.0,0.459,25.1,1.312,test
dish_1551232713,,33.540001,low,78.0,0.234,7.02,2.652,test
dish_1558031237,,31.620001,low,93.0,0.186,7.44,0.744,test
dish_1551374155,,38.43,low,63.0,0.315,9.450001,0.693,test
dish_1560526490,,141.67276,low,170.0,8.34413,16.85125,2.338025,test
dish_1550873572,,46.400002,low,29.0,4.35,2.61,0.58,test
dish_1551316737,,91.0,low,70.0,0.21,19.6,1.89,test
dish_1568664972,,303.422241,low,221.0,14.751798,11.029653,31.216145,test
dish_1559843222,,111.269997,low,229.0,0.65,27.460001,2.183,test
dish_1563552016,,493.589081,medium,174.0,19.477127,69.953438,10.739063,test
dish_1562963517,,552.648376,medium,511.0,58.622601,22.397163,58.309628,test
dish_1562096584,,94.99057,low,90.0,4.666848,11.278716,2.650751,test
dish_1558468435,,28.0,low,80.0,0.32,5.6,1.92,test
dish_1563216739,,343.687988,low,420.0,6.428516,36.524776,35.356705,test
dish_1558722068,,179.210999,low,31.0,15.345,7.037,6.944,test
dish_1551314121,,72.779999,low,112.0,0.675,17.34,1.82,test
dish_1551323487,,78.209999,low,79.0,0.237,0.158,18.959999,test
dish_1566246626,,616.474976,medium,541.0,30.299,19.879999,67.314003,test
dish_1551225106,,149.559998,low,250.0,1.452,33.360001,3.825,test
dish_1565209922,,201.565338,low,169.0,6.256306,25.567343,10.335444,test
dish_1561666640,,48.800003,low,90.0,0.18,12.400001,0.668,test
dish_1551494095,,115.5,low,70.0,2.52,0.0,21.700001,test
dish_1558721726,,74.360001,low,143.0,0.286,20.02,0.429,test
dish_1550772505,,44.540001,low,131.0,0.262,10.48,1.048,test
dish_1550779153,,37.099998,low,106.0,0.424,7.42,2.544,test
dish_1561996836,,178.880737,low,210.0,7.248927,13.322927,15.335146,test
dish_1560527225,,937.789368,high,503.0,65.745911,31.893578,52.88044,test
dish_1550707638,,345.671997,low,265.0,13.27,37.984001,18.243999,test
dish_1562614895,,51.799999,low,148.0,0.592,10.36,3.552,test
dish_1575478635,,0.0,low,132.0,0.0,0.0,0.0,test
dish_1558636028,,199.347992,low,262.0,5.379,38.542999,4.341,test
dish_1562009148,,226.547165,low,210.0,13.086175,8.085415,21.893772,test
dish_1565725071,,109.659996,low,190.0,5.0,16.572001,2.546,test
dish_1551232851,,31.5,low,126.0,0.378,6.3,2.268,test
dish_1562096542,,38.0896,low,50.0,2.763935,3.123378,0.942013,test
dish_1551399449,,275.180023,low,92.0,18.17,25.939999,6.84,test
dish_1550785599,,157.01001,low,252.0,15.832,11.485001,23.705,test
dish_1551225155,,149.559998,low,250.0,1.452,33.360001,3.825,test
dish_1567542876,,495.807739,medium,260.0,21.002985,45.708035,29.519905,test
dish_1551322755,,88.620003,low,177.0,0.784,22.469999,2.582,test
dish_1551236466,,80.400002,low,20.0,6.6,0.26,5.0,test
dish_1560442374,,90.637001,low,233.0,0.233,21.202999,1.165,test
dish_1551564423,,7.38,low,18.0,0.036,1.8,0.162,test
dish_1561134156,,118.540001,low,220.0,0.342,28.776001,1.696,test
dish_1563827110,,220.044998,low,217.0,7.731999,29.045002,10.210001,test
dish_1562774346,,422.651428,medium,264.0,31.805714,4.186286,28.285715,test
dish_1551226475,,87.440002,low,126.0,0.976,18.01,4.374,test
dish_1561577198,,240.542908,low,174.0,11.99711,25.3207,9.301439,test
dish_1566838317,,114.199997,low,284.0,0.423,29.413998,1.559,test
dish_1563395449,,214.63649,low,222.0,6.977337,29.68194,9.570897,test
dish_1550779058,,253.919998,low,109.0,21.240002,7.848,11.13,test
dish_1567022296,,425.410004,medium,444.0,10.966,18.481001,61.859001,test
dish_1563391453,,239.656799,low,307.0,14.443798,9.727267,26.858393,test
dish_1563217895,,26.799278,low,73.0,1.066823,3.975292,1.316418,test
dish_1564086709,,393.270325,low,307.0,14.645413,53.99876,15.606251,test
dish_1551314163,,72.779999,low,111.0,0.675,17.34,1.82,test
dish_1564000490,,532.706482,medium,325.0,19.150002,49.639648,39.909866,test
dish_1551227165,,76.966003,low,29.0,1.218,12.267,3.915,test
dish_1558725049,,43.0,low,100.0,0.3,9.0,3.4,test
dish_1565981802,,99.754425,low,152.0,5.596065,6.631088,8.817584,test
dish_1551492348,,214.849991,low,199.0,9.45,6.88,26.085999,test
dish_1568313640,,71.139999,low,145.0,3.652,8.9,3.152,test
dish_1551492468,,299.802002,low,87.0,23.750999,3.654,16.791,test
dish_1563909982,,370.793976,low,318.0,22.314623,16.470776,27.836025,test
dish_1563900172,,236.636597,low,255.0,12.947122,18.36488,11.786048,test
dish_1561661479,,242.17569,low,166.0,10.854464,13.715836,21.488853,test
dish_1550774244,,90.779999,low,102.0,0.306,23.460001,1.122,test
dish_1566931482,,25.48,low,91.0,0.364,4.823,2.002,test
dish_1575653017,,0.0,low,71.0,0.0,0.0,0.0,test
dish_1551223114,,124.5,low,100.0,1.576,25.859999,3.936,test
dish_1559841091,,163.423492,low,166.0,4.932,22.135,8.053,test
dish_1551318422,,151.470001,low,95.0,6.68,22.99,2.829,test
dish_1565812186,,324.978424,low,266.0,15.806602,12.315649,32.823948,test
dish_1561407208,,44.347641,low,29.0,0.939882,0.892834,7.578107,test
dish_1561404505,,543.92334,medium,442.0,34.617195,25.785635,36.765293,test
dish_1560975491,,37.84,low,86.0,1.806,3.698,2.752,test
dish_1571931648,,0.0,low,231.0,0.0,0.0,0.0,test
dish_1563823390,,670.170288,medium,372.0,35.285416,12.291248,75.572304,test
dish_1558030289,,38.52,low,107.0,0.107,9.63,0.535,test
dish_1550707756,,87.5,low,35.0,5.25,0.0,9.099999,test
dish_1563984242,,402.117035,medium,753.0,3.30239,36.819611,49.407761,test
dish_1566847431,,101.240509,low,90.0,1.923067,17.232075,3.76984,test
dish_1562099157,,277.531311,low,207.0,14.06156,19.895029,18.076714,test
dish_1560527950,,23.1,low,77.0,0.154,5.852,0.462,test
dish_1562959024,,319.233582,low,183.0,19.740429,30.234995,22.257004,test
dish_1551134622,,56.579998,low,41.0,0.861,10.25,1.845,test
dish_1558375732,,45.540001,low,66.0,0.132,11.88,0.462,test
dish_1551227216,,5.28,low,24.0,0.072,0.792,0.744,test
dish_1561579617,,130.172348,low,304.0,4.552824,21.115883,4.427353,test
dish_1559244417,,72.832504,low,59.0,6.920829,2.375517,1.415911,test
dish_1566931586,,379.380005,low,389.0,15.281001,15.525999,46.593998,test
dish_1551303437,,224.75,low,178.0,0.738,32.790001,20.697001,test
dish_1566316681,,116.762924,low,122.0,2.97561,21.424391,1.190244,test
dish_1550874756,,85.919998,low,120.0,5.656,10.540001,8.744,test
dish_1558116486,,39.329998,low,57.0,0.114,10.26,0.399,test
dish_1562783605,,75.599998,low,270.0,1.08,14.309999,5.94,test
dish_1563395341,,143.585999,low,54.0,5.076,18.09,6.048,test
dish_1561739930,,60.040001,low,79.0,0.0,14.22,0.79,test
dish_1562958563,,130.839996,low,68.0,9.767,2.686,8.158,test
dish_1558115364,,485.26001,medium,313.0,27.008999,26.504,39.459999,test
dish_1551489812,,74.75,low,65.0,6.955,4.095,0.52,test
dish_1563897439,,315.31366,low,578.0,3.301512,29.215488,37.387806,test
dish_1565036890,,520.864685,medium,260.0,23.834845,38.407925,35.657082,test
dish_1561134102,,24.300001,low,81.0,0.162,6.156,0.486,test
dish_1558720396,,95.489998,low,90.0,2.16,19.799999,2.79,test
dish_1551317628,,138.800003,low,181.0,0.642,30.68,5.33,test
dish_1551392958,,76.599998,low,85.0,0.681,14.97,4.324,test
dish_1563823423,,700.530396,medium,441.0,36.734417,15.258248,77.780296,test
dish_1563378372,,468.165009,medium,128.0,23.058001,53.319,11.66,test
dish_1559585533,,12.95,low,37.0,0.148,2.59,0.888,test
dish_1558026684,,24.139999,low,71.0,0.142,5.68,0.568,test
dish_1559590099,,7.956,low,39.0,0.039,1.521,0.858,test
dish_1562777566,,263.003998,low,84.0,3.528,46.619999,10.92,test
dish_1562960520,,422.399261,medium,303.0,19.659971,31.715603,29.545202,test
dish_1567020417,,313.761383,low,348.0,16.694962,18.330757,36.040562,test
dish_1562963033,,356.387299,low,316.0,33.375896,22.311859,33.670643,test
dish_1563304261,,30.210915,low,37.0,1.181061,3.101745,2.293849,test
dish_1559240382,,20.646505,low,42.0,0.496909,4.142887,0.373161,test
dish_1566501153,,1006.917969,high,419.0,83.761002,17.909,50.879002,test
dish_1551313782,,49.41,low,81.0,0.405,12.150001,0.891,test
dish_1562007904,,525.461365,medium,489.0,17.817501,64.11657,28.267633,test
dish_1562691566,,100.613655,low,187.0,2.766634,6.886634,11.730732,test
dish_1561575033,,354.445312,low,339.0,11.978688,13.237388,47.962563,test
dish_1551374982,,149.529999,low,164.0,6.168,18.822001,7.158,test
dish_1550863155,,9.87,low,21.0,0.021,2.52,0.189,test
dish_1560366438,,71.93322,low,136.0,4.986071,6.105719,2.5801,test
dish_1567022338,,507.243011,medium,463.0,16.4,19.279001,69.154999,test
dish_1551305168,,31.679998,low,33.0,0.495,6.93,1.122,test
dish_1559245979,,116.116005,low,203.0,0.203,30.855999,0.812,test
dish_1568217267,,73.794151,low,39.0,7.608073,1.481527,0.384327,test
